regional ag commodity sources
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Southern,regional misccrop,domestic misccrop,MiscCrop,6.78411,11.9854,16.0504,21.3949,23.9583,26.9167,30.1412,33.351,36.6022,39.8046,42.9428,45.3176,47.492,49.488,51.2988,52.8894,54.2857,55.4917,56.4662,57.2179,57.741,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Southern,regional misccrop,imported misccrop,traded misccrop,0.0,0.112283,0.0,0.592113,0.656847,0.729437,0.810702,0.890376,0.971952,1.05176,1.13198,1.20666,1.27929,1.34913,1.41502,1.47423,1.5273,1.57515,1.61528,1.647,1.67303,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Southern,regional oilcrop,domestic oilcrop,OilCrop,0.748839,1.55053,2.35035,2.59886,2.92425,3.28938,3.67501,4.07738,4.48274,4.88549,5.27988,5.54317,5.77701,5.99025,6.1736,6.3323,6.46948,6.58747,6.68184,6.75482,6.78918,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Southern,regional oilcrop,imported oilcrop,traded oilcrop,0.11611,0.255813,0.0465522,0.442645,0.464455,0.503996,0.553146,0.59256,0.63576,0.674323,0.717109,0.798241,0.887467,0.976543,1.07289,1.16391,1.24817,1.32712,1.39841,1.46208,1.52869,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Southern,regional othergrain,domestic othergrain,OtherGrain,1.45403,1.60724,1.90355,1.69977,1.89704,2.12479,2.36539,2.62079,2.87629,3.12645,3.36817,3.50313,3.61919,3.71996,3.8056,3.87851,3.93991,3.98879,4.02608,4.05388,4.05887,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Southern,regional othergrain,imported othergrain,traded othergrain,0.124023,0.301852,0.39441,0.435534,0.491021,0.551898,0.622678,0.677994,0.736538,0.794649,0.854715,0.95366,1.05259,1.1498,1.24438,1.33015,1.40831,1.4806,1.54178,1.59063,1.63905,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Southern,regional palmfruit,domestic palmfruit,PalmFruit,1.11831,1.12592,1.17521,1.13969,1.30587,1.47741,1.66005,1.83047,1.99646,2.1541,2.29504,2.4008,2.48749,2.56131,2.62062,2.66926,2.71072,2.74494,2.77111,2.78974,2.79733,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Southern,regional palmfruit,imported palmfruit,traded palmfruit,0.0027424,0.474601,0.478827,0.489879,0.517403,0.563052,0.612699,0.674119,0.741625,0.812392,0.89401,0.966415,1.04319,1.11965,1.19682,1.26817,1.33216,1.38914,1.43667,1.47493,1.50694,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Southern,regional rice,domestic rice,Rice,0.751919,1.37108,2.36087,2.55846,2.93445,3.36054,3.81468,4.32407,4.93211,5.49006,5.96519,6.20457,6.39463,6.54617,6.65871,6.73885,6.78861,6.81214,6.8124,6.79574,6.74277,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Southern,regional rice,imported rice,traded rice,0.347316,1.18054,1.33399,1.69636,1.83049,1.98376,2.1563,2.27035,2.29227,2.35267,2.48166,2.71171,2.95216,3.19627,3.44308,3.67874,3.90631,4.12262,4.31628,4.48249,4.64061,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Southern,regional root_tuber,domestic root_tuber,RootTuber,15.3062,29.5384,39.4739,39.9524,44.0901,49.5208,55.5741,61.7691,68.0893,74.4081,80.7484,85.4334,89.7402,93.7026,97.2773,100.431,103.229,105.65,107.606,109.135,110.061,Mt,
"Reference,date=2020-20-1T14:16:54-08:00",Africa_Southern,regional root_tuber,imported root_tuber,traded root_tuber,0.0,0.0834654,0.0979452,0.0865139,0.096755,0.110064,0.125656,0.137994,0.150399,0.162267,0.174816,0.190278,0.206468,0.223047,0.239867,0.256395,0.27206,0.286801,0.299835,0.310906,0.320404,Mt,
